uuid,company,role,level,yearsOfExperience,location,baseSalary,bonus,stockGrant,totalCompensation,workArrangement,isAnomaly,anomalyType,if_prediction,anomaly_score,fraud_probability,predicted_anomaly
b9d5d955-421c-4bfe-867d-6af553816855,Google,ML Engineer,Staff,16,Remote,297000,63000,170000,530000,Hybrid,False,none,1,-0.457564,0.162,False
2bc18b48-33a0-4566-bc74-7f1ad3db7b05,Microsoft,DevOps Engineer,Junior,2,"London, UK",102000,8000,12000,122000,Hybrid,False,none,1,-0.412339,0.0336,False
e03762c0-21c0-46f1-bf98-9a8715e8b649,Google,Data Scientist,Mid,5,"Seattle, WA",163000,14000,29000,206000,Hybrid,False,none,1,-0.455767,0.1569,False
af0f5024-576a-4aa4-b241-b876935b6bb8,Netflix,Product Manager,Intern,0,"Seattle, WA",81000,3000,0,84000,Hybrid,False,none,1,-0.466472,0.1873,False
6e4c05d1-4b8e-4366-8465-af8740d05a22,Amazon,DevOps Engineer,Principal,18,"Chicago, IL",327000,99000,293000,719000,On-site,False,none,1,-0.48317,0.2347,False
6ae67f4d-63bd-46a9-82d7-01f8fcb164b2,Microsoft,Data Scientist,Junior,2,"Boston, MA",118000,8000,15000,141000,Hybrid,False,none,1,-0.425527,0.071,False
c6857b63-8544-4174-857d-e06d082665f5,ServiceNow,Data Scientist,Junior,3,"Seattle, WA",128000,8000,18000,154000,On-site,False,none,1,-0.43206,0.0896,False
71c6d078-341c-4a6a-953b-db30759213c0,Meta,DevOps Engineer,Junior,1,"Toronto, Canada",73000,4000,11000,88000,Remote,False,none,1,-0.445369,0.1273,False
ac1d5bc4-14af-4198-a97d-97dfb7f6e92f,Google,DevOps Engineer,Intern,0,"Toronto, Canada",46000,1000,1000,48000,On-site,False,none,1,-0.461799,0.174,False
9cfd2e3c-6384-4fc7-817c-845734852372,Microsoft,Data Scientist,Mid,4,"New York, NY",175000,26000,21000,222000,On-site,False,none,1,-0.431492,0.0879,False
09af8760-53b8-4858-bf23-93c7abe5a184,Google,Product Manager,Staff,10,"New York, NY",323000,51000,129000,503000,On-site,False,none,1,-0.456017,0.1576,False
ca1b14bc-82fe-42ed-b9e8-d07705d545d6,Meta,Data Scientist,Staff,13,"Bangalore, India",96000,15000,77000,188000,On-site,False,none,1,-0.482045,0.2315,False
da6debaa-fafe-4fe0-a79c-e4b4278dd112,Amazon,Software Engineer,Junior,2,"Boston, MA",135000,10000,9000,154000,Hybrid,False,none,1,-0.448455,0.1361,False
bf71a35f-f830-444d-83cb-749286df6e2f,Amazon,Software Engineer,Junior,3,"Boston, MA",124000,7000,16000,147000,Hybrid,False,none,1,-0.449072,0.1379,False
5e428eb6-3963-43f3-94a4-bc2f454b4794,Microsoft,Software Engineer,Staff,17,"Seattle, WA",330000,56000,132000,518000,Hybrid,False,none,1,-0.486084,0.2429,False
f5cc635f-74cb-490d-8009-68e8c7756d11,ServiceNow,Engineering Manager,Intern,1,"Boston, MA",72000,3000,1000,76000,Hybrid,False,none,1,-0.433154,0.0927,False
7b47e68a-8759-4ebb-a5ca-ee2963917385,Meta,Data Scientist,Senior,7,"Boston, MA",204000,33000,67000,304000,On-site,False,none,1,-0.435703,0.0999,False
8d65b2ed-3bcb-4293-80ad-27a665228663,Netflix,ML Engineer,Junior,1,"Seattle, WA",144000,11000,12000,167000,Hybrid,False,none,1,-0.430428,0.0849,False
b27fa62f-59e2-4e7f-8c38-dde7daa9c2a9,ServiceNow,Data Scientist,Senior,12,"San Francisco, CA",245000,29000,60000,334000,Remote,False,none,1,-0.472868,0.2054,False
24358172-d369-4132-bad0-132cabad9d2a,ServiceNow,Software Engineer,Junior,2,Remote,116000,6000,8000,130000,Hybrid,False,none,1,-0.440645,0.1139,False
3e1be62d-ad7b-432e-91e5-1da5a44b3af2,ServiceNow,ML Engineer,Junior,3,"London, UK",122000,6000,17000,145000,Remote,False,none,1,-0.42262,0.0628,False
6c357a56-53c7-4e1a-9780-ffd6c6ff2857,Uber,Software Engineer,Intern,1,"San Francisco, CA",66000,3000,2000,71000,On-site,False,none,1,-0.454304,0.1527,False
1af3643a-3c0b-4bd0-aaf8-6f4ffd986887,Meta,Data Scientist,Intern,0,Remote,60000,1000,1000,62000,Hybrid,False,none,1,-0.451268,0.1441,False
47b9f457-7fe6-4a09-97bb-05ba6e73368e,Netflix,Engineering Manager,Senior,10,Remote,236000,46000,109000,391000,Hybrid,False,none,1,-0.4362,0.1013,False
8533da96-8248-4525-98f2-440bdec339f9,Meta,ML Engineer,Mid,3,"Boston, MA",184000,21000,23000,228000,Hybrid,False,none,1,-0.421391,0.0593,False
b9e3ebab-d05c-4451-8111-409f0b7350fa,Google,Software Engineer,Junior,2,"New York, NY",143000,13000,9000,165000,On-site,False,none,1,-0.423653,0.0657,False
ee0aae83-389e-4eba-abd7-c409be7ebf06,Meta,Product Manager,Intern,1,"Bangalore, India",24000,1000,1000,26000,Hybrid,False,none,1,-0.451945,0.146,False
55dacfb8-97d4-4a0f-82a7-cc42895ff0a9,Amazon,Product Manager,Senior,11,Remote,219000,43000,97000,359000,Remote,False,none,1,-0.454354,0.1529,False
74d8df2a-d98f-4ed6-bbd2-2af67f31024d,Google,ML Engineer,Principal,22,"Boston, MA",425000,89000,265000,779000,Hybrid,False,none,1,-0.490192,0.2546,False
d5898d83-a2f2-4e46-a9e2-f8f61a48964e,Microsoft,Product Manager,Mid,3,"San Francisco, CA",204000,17000,48000,269000,On-site,False,none,1,-0.428638,0.0798,False
125ad601-942a-45d2-a202-483e68af3c05,Amazon,Software Engineer,Junior,3,"New York, NY",133000,11000,13000,157000,On-site,False,none,1,-0.428832,0.0804,False
9bd5b1d0-51df-407e-a749-6b28aa1fcaff,Meta,Product Manager,Junior,1,"Austin, TX",120000,10000,17000,147000,Hybrid,False,none,1,-0.431218,0.0872,False
cca7c090-844e-4bdb-8071-3b472b93aa51,Amazon,ML Engineer,Junior,19,"London, UK",161000,24000,21000,206000,Hybrid,True,experience_level_mismatch,1,-0.47435,0.2096,False
98df9f68-1b2b-4729-b7ec-fc89311cc41d,Netflix,ML Engineer,Junior,1,"Toronto, Canada",102000,10000,14000,126000,On-site,False,none,1,-0.435224,0.0985,False
b3bf3e58-1dd6-45f6-8c88-130d19161a17,Amazon,Product Manager,Mid,3,Remote,172000,14000,25000,211000,On-site,False,none,1,-0.423757,0.066,False
f0a1cb2b-1a1e-4c58-a9b3-f9b9ae14a3c4,Netflix,Engineering Manager,Intern,0,"Bangalore, India",26000,1000,1000,28000,Remote,False,none,1,-0.454871,0.1543,False
1947d362-a880-4391-9838-0e74351efc34,Amazon,Product Manager,Junior,2,Remote,108000,6000,7000,121000,Hybrid,False,none,1,-0.43778,0.1058,False
c234967d-d14e-40af-a3ad-41762831f877,Amazon,ML Engineer,Intern,1,"Austin, TX",58000,1000,1000,60000,On-site,False,none,1,-0.450137,0.1409,False
1d5ae099-7ef3-4385-80da-10ed8a98fec0,Meta,DevOps Engineer,Staff,14,Remote,244000,54000,166000,464000,On-site,False,none,1,-0.447762,0.1341,False
7c5e27b0-ac7b-45ea-bc8a-f0fa644b3e13,Uber,Software Engineer,Mid,3,Remote,151000,20000,26000,197000,Hybrid,False,none,1,-0.451249,0.144,False
71a52de2-dea5-406f-ae65-e8357455b7f8,Netflix,DevOps Engineer,Staff,12,"Boston, MA",274000,50000,169000,493000,Hybrid,False,none,1,-0.455947,0.1574,False
e8987464-1b3b-41d5-906f-20c0ed807465,Meta,Data Scientist,Staff,16,"London, UK",237000,44000,150000,431000,On-site,False,none,1,-0.459175,0.1665,False
60380d27-0087-45f4-b2da-7516cba55391,Netflix,Engineering Manager,Senior,11,"Austin, TX",231000,25000,47000,303000,On-site,False,none,1,-0.446272,0.1299,False
7dea5776-1acf-436d-8a69-7e38d432a412,Google,Software Engineer,Junior,2,"London, UK",103000,9000,15000,127000,Hybrid,False,none,1,-0.431944,0.0892,False
6e2a7a30-8f65-4d10-a8d8-e07b28b45fee,Google,Product Manager,Intern,1,"Chicago, IL",67000,3000,3000,73000,On-site,False,none,1,-0.424834,0.069,False
2aa6302b-535b-4cdd-881f-1e4316344838,Amazon,DevOps Engineer,Principal,25,"Chicago, IL",338000,108000,307000,753000,Hybrid,False,none,1,-0.524096,0.3509,False
853c4f6b-63e8-4926-bc8f-169975158025,ServiceNow,Product Manager,Staff,18,"Chicago, IL",282000,49000,187000,518000,On-site,False,none,1,-0.470289,0.1981,False
8916c03c-c11a-46cf-ae86-3a4565144941,Netflix,Data Scientist,Principal,16,"Chicago, IL",365000,79000,329000,773000,Hybrid,False,none,1,-0.486575,0.2443,False
cf7b66fc-0f1a-4529-997b-368268ba7266,Google,ML Engineer,Mid,4,"Toronto, Canada",134000,12000,20000,166000,Remote,False,none,1,-0.440407,0.1133,False
57435a70-f12c-43da-aea3-9e8a59afbe11,Amazon,Software Engineer,Junior,1,"Boston, MA",125000,8000,7000,140000,Remote,False,none,1,-0.44658,0.1308,False
d1bcf684-e480-4cec-b516-8448d8370f54,Uber,ML Engineer,Senior,9,"New York, NY",253000,45000,122000,420000,Hybrid,False,none,1,-0.455072,0.1549,False
bf9a79f4-544e-42e3-be59-25120e5670d1,ServiceNow,Product Manager,Senior,11,"Seattle, WA",223000,33000,47000,303000,Hybrid,False,none,1,-0.454386,0.1529,False
3c4b19c9-0fc9-482f-82ce-d9b5d8e6d736,Netflix,Product Manager,Intern,1,"Bangalore, India",19000,1000,0,20000,Hybrid,False,none,1,-0.459884,0.1686,False
05064bb0-4681-4337-9be7-7ed88462d793,Meta,ML Engineer,Intern,0,"New York, NY",82000,2000,1000,85000,On-site,False,none,1,-0.421319,0.0591,False
c96b4999-6a1d-433d-bda6-fe88afb38902,Amazon,ML Engineer,Mid,6,"Bangalore, India",65000,8000,10000,83000,Hybrid,False,none,1,-0.449639,0.1395,False
c46f2439-1015-4fe8-b85f-27365e42accb,ServiceNow,DevOps Engineer,Intern,1,"New York, NY",67000,0,1102000,1169000,Remote,True,unrealistic_stock_grant,-1,-0.664707,0.7501,True
7b185472-3f62-4d4b-921f-d438fe9aa3c5,Meta,ML Engineer,Mid,5,"Chicago, IL",164000,16000,22000,202000,On-site,False,none,1,-0.40886,0.0237,False
767dc950-8268-445e-8163-e3f5d1d23ee6,Uber,DevOps Engineer,Staff,13,"Chicago, IL",262000,42000,190000,494000,On-site,False,none,1,-0.468483,0.193,False
45fa1592-f15c-4967-8fde-6f2c9f705af5,Uber,DevOps Engineer,Intern,0,"Bangalore, India",25000,0,0,25000,Remote,False,none,1,-0.504904,0.2964,False
5ba6ef1f-afaa-4af9-92d5-634948560766,Amazon,DevOps Engineer,Principal,23,"Chicago, IL",342000,110000,228000,680000,Hybrid,False,none,1,-0.506947,0.3022,False
8a2ec885-8b17-47e3-951c-71219a3ff86a,Uber,Software Engineer,Principal,23,"Austin, TX",349000,93000,284000,726000,Hybrid,False,none,1,-0.525164,0.3539,False
2f25d459-1edd-4e9a-8dc8-3874a3a30ece,Google,ML Engineer,Principal,19,"Seattle, WA",419000,119000,338000,876000,Remote,False,none,1,-0.499012,0.2796,False
2cb7b9ab-a87b-460c-8dac-8fc1b25d36b2,Meta,DevOps Engineer,Staff,17,"Toronto, Canada",179000,39000,92000,310000,Remote,False,none,1,-0.475915,0.2141,False
1894946f-0f5f-4ecc-a842-972b75cb8f95,Google,Product Manager,Intern,1,"New York, NY",69000,1000,1000,71000,Hybrid,False,none,1,-0.439634,0.1111,False
7e88c890-f6a0-4846-b125-d01363acaa46,Uber,ML Engineer,Staff,16,"New York, NY",379000,81000,220000,680000,Remote,False,none,1,-0.488653,0.2502,False
7c9c187e-02da-4f16-ba5d-3bbe8ee7e3ac,Netflix,DevOps Engineer,Senior,9,"London, UK",169000,24000,56000,249000,Remote,False,none,1,-0.428799,0.0803,False
f6198abe-7a6c-49ab-887d-07f88ecea8df,Amazon,Engineering Manager,Intern,0,"Chicago, IL",80000,2000,1000,83000,On-site,False,none,1,-0.444845,0.1259,False
4286dee3-cec4-494d-b756-414d14cf1110,ServiceNow,Data Scientist,Staff,18,"San Francisco, CA",282000,49000,124000,455000,On-site,False,none,1,-0.489362,0.2522,False
4afb4450-9c3b-4361-8012-94a1e276f614,Uber,Software Engineer,Junior,1,"Toronto, Canada",87000,6000,7000,100000,Hybrid,False,none,1,-0.475212,0.2121,False
d69d94f1-fdb4-4187-a48f-157cc894f932,Uber,ML Engineer,Staff,14,"New York, NY",358000,68000,267000,693000,Hybrid,False,none,1,-0.486005,0.2427,False
9e1dae71-f201-406d-bbec-969dfede16eb,Meta,Data Scientist,Senior,10,"Bangalore, India",73000,11000,28000,112000,Remote,False,none,1,-0.46638,0.187,False
56d7e4ef-b388-4495-baa3-c8fdb4f82074,Amazon,Software Engineer,Principal,17,"San Francisco, CA",433000,136000,424000,993000,On-site,False,none,1,-0.526571,0.3579,False
3bb3a9cc-fa4f-4abd-a5c3-5a535df208ab,ServiceNow,Product Manager,Mid,5,"New York, NY",201000,18000,31000,250000,On-site,False,none,1,-0.427284,0.076,False
d92ca771-e85b-47bc-a61d-dc30f531f676,ServiceNow,DevOps Engineer,Principal,19,"London, UK",296000,93000,239000,628000,Hybrid,False,none,1,-0.490553,0.2556,False
17afcc8e-bfbe-4ffc-bc54-ea90b4a05f14,Uber,Product Manager,Mid,5,"New York, NY",179000,16000,32000,227000,Remote,False,none,1,-0.441678,0.1169,False
2a0da580-90fc-41d7-baa8-767e1f49af99,Google,Software Engineer,Staff,10,"Boston, MA",37000,0,0,37000,Remote,True,senior_low_salary,1,-0.520443,0.3405,False
3c7d0b58-1816-40ea-8e7e-b5bb4e88b71b,Netflix,ML Engineer,Senior,9,Remote,231000,41000,102000,374000,On-site,False,none,1,-0.425665,0.0714,False
604b2d13-18b1-4027-89df-694d60675b67,ServiceNow,DevOps Engineer,Staff,15,"Chicago, IL",212000,40000,123000,375000,On-site,False,none,1,-0.457737,0.1625,False
a264b415-9972-4329-bcf4-52b46823556c,Meta,Product Manager,Senior,7,"Austin, TX",211000,29000,50000,290000,On-site,False,none,1,-0.435445,0.0992,False
5a88999f-2de8-4a2d-8f06-0035f6655bed,Google,Data Scientist,Intern,0,"San Francisco, CA",64000,1000,1000,66000,On-site,False,none,1,-0.451314,0.1442,False
b114882c-605d-464e-b2bd-a93005c3b275,Meta,ML Engineer,Principal,20,"Bangalore, India",165000,34000,121000,320000,Hybrid,False,none,1,-0.466939,0.1886,False
4c1c4c67-e6bc-4ef2-8a89-4f69870c8596,Google,Software Engineer,Intern,0,"Boston, MA",66000,2000,2000,70000,Remote,False,none,1,-0.451256,0.1441,False
0c0a3417-ddf1-4e49-bdbc-ed6976048d5a,Amazon,Engineering Manager,Intern,0,"San Francisco, CA",89000,2000,3000,94000,Hybrid,False,none,1,-0.460121,0.1692,False
68093014-e037-4c31-bcd9-09b257f80f11,Netflix,ML Engineer,Staff,12,"Toronto, Canada",214000,39000,109000,362000,Remote,False,none,1,-0.463238,0.1781,False
3a9322ee-1897-438e-bdd5-f36f069f3836,Netflix,Engineering Manager,Junior,3,"Boston, MA",141000,10000,20000,171000,On-site,False,none,1,-0.407231,0.0191,False
cffff28d-6c8b-44f7-a9e8-7482ffa998a6,Meta,Product Manager,Junior,19,"Chicago, IL",315000,65000,161000,541000,On-site,True,experience_level_mismatch,1,-0.479953,0.2255,False
50e93dd7-a652-4401-aa1d-5f49d1f83b12,ServiceNow,Product Manager,Principal,17,Remote,363000,81000,227000,671000,Hybrid,False,none,1,-0.479634,0.2246,False
5b3ef67d-3b62-4f17-a7e8-1e0664204325,Uber,ML Engineer,Senior,8,"Chicago, IL",248000,47000,62000,357000,Hybrid,False,none,1,-0.455668,0.1566,False
e425ab96-f506-46e9-9301-c0153ba56074,Meta,DevOps Engineer,Junior,2,"Chicago, IL",92000,6000,13000,111000,On-site,False,none,1,-0.410973,0.0297,False
da0a33ca-3e32-41e4-a2af-2f876fe5378e,Amazon,Product Manager,Principal,18,"Bangalore, India",129000,41000,78000,248000,Remote,False,none,1,-0.504972,0.2966,False
d503439a-d255-4714-b59e-66fdd969c705,ServiceNow,Product Manager,Mid,5,"San Francisco, CA",192000,23000,36000,251000,Hybrid,False,none,1,-0.43691,0.1033,False
a9878d71-137f-41e5-b74a-fe69178060bd,ServiceNow,Product Manager,Junior,3,"Toronto, Canada",91000,5000,5000,101000,On-site,False,none,1,-0.443698,0.1226,False
192d5cbc-2e6c-475f-b592-dbc546d30c0f,Uber,ML Engineer,Principal,16,"London, UK",400000,82000,285000,767000,On-site,False,none,1,-0.469292,0.1953,False
de827c5f-90f2-4ed8-bb74-c9dfa25e3f79,ServiceNow,Product Manager,Senior,6,"New York, NY",261000,30000,55000,346000,Remote,False,none,1,-0.457194,0.1609,False
7de53589-ec98-4c13-89be-8aea0d5e7ea7,Google,Data Scientist,Senior,11,"New York, NY",236000,29000,88000,353000,On-site,False,none,1,-0.444458,0.1248,False
302a1a68-c817-41aa-8324-4cb11ee5b078,Meta,Product Manager,Senior,7,"Bangalore, India",86000,13000,27000,126000,On-site,False,none,1,-0.447382,0.1331,False
4fbe0bc4-0c10-4f1b-9bad-4ca6b6c77b47,Uber,Engineering Manager,Intern,0,"New York, NY",86000,0,3000,89000,On-site,False,none,1,-0.453909,0.1516,False
b18d6b5d-3a0f-4d50-8994-e6fd33a59478,Meta,Data Scientist,Mid,5,"Seattle, WA",167000,21000,23000,211000,Hybrid,False,none,1,-0.448303,0.1357,False
800089bd-88fe-4a1a-8e8e-039fe05e7ec4,ServiceNow,Engineering Manager,Intern,1,"Seattle, WA",310000,73000,92000,475000,On-site,True,intern_high_salary,1,-0.512195,0.3171,False
34504d0d-ebda-4410-8691-97713dabfb61,Google,ML Engineer,Staff,13,"Austin, TX",286000,65000,118000,469000,On-site,False,none,1,-0.466791,0.1882,False
1d309e94-70dd-4af8-828a-cacf56cfa7ff,Netflix,ML Engineer,Staff,17,"Boston, MA",333000,51000,183000,567000,Remote,False,none,1,-0.477638,0.219,False
d20cfd15-ea8e-46c3-abb2-90fb7e031a89,Amazon,ML Engineer,Principal,24,Remote,392000,110000,421000,923000,On-site,False,none,1,-0.50504,0.2968,False
a444cb0b-be31-45e0-b53f-b7b9afce3005,Uber,DevOps Engineer,Staff,15,"San Francisco, CA",297000,60000,203000,560000,Hybrid,False,none,1,-0.481645,0.2303,False
8043b2c8-0089-486b-b079-915ed75ee101,Amazon,Data Scientist,Principal,24,"Seattle, WA",375000,121000,301000,797000,On-site,False,none,-1,-0.531487,0.3718,True
4e86b6ce-ed8a-4b14-9b53-7a710e3f6fc5,Microsoft,DevOps Engineer,Mid,6,"Boston, MA",147000,16000,20000,183000,Remote,False,none,1,-0.420151,0.0557,False
8081642b-f468-4a78-a88d-7cea242a775c,Amazon,DevOps Engineer,Intern,1,"Bangalore, India",24000,0,1000,25000,Remote,False,none,1,-0.487579,0.2472,False
6bce8ae3-106f-4f09-88e2-26ea3db827af,Netflix,ML Engineer,Junior,3,"San Francisco, CA",154000,9000,17000,180000,Hybrid,False,none,1,-0.420711,0.0573,False
30760cef-bd04-4a83-a60f-097b2db81ae6,Amazon,DevOps Engineer,Intern,1,"New York, NY",69000,3000,3000,75000,On-site,False,none,1,-0.432456,0.0907,False
3bf3102b-040f-4d11-a308-80fc04d3552f,Microsoft,DevOps Engineer,Senior,6,"Austin, TX",0,33000,76000,109000,On-site,True,impossible_combination,-1,-0.735976,0.9524,True
157403b5-9eb1-4fa4-9de9-690c9ba55a0e,Google,ML Engineer,Staff,12,"Boston, MA",332000,78000,209000,619000,Remote,False,none,1,-0.471108,0.2004,False
3ea2cde4-ff7d-46fb-a8e7-6c7294b26ddf,Meta,Product Manager,Intern,1,"New York, NY",78000,2000,0,80000,Hybrid,False,none,1,-0.440193,0.1126,False
fcddba97-6264-4089-901e-8a408ee0fce9,Google,ML Engineer,Senior,12,"Boston, MA",272000,1300000,63000,1635000,Remote,True,impossible_combination,-1,-0.637112,0.6717,True
7eee2bb9-9ff5-44d2-9abd-838451c9a2a0,Microsoft,ML Engineer,Intern,0,"Boston, MA",67000,0,2000,69000,Remote,False,none,1,-0.446593,0.1308,False
5ef3ff5d-a487-4f50-9eb1-9ebdf0515bd8,ServiceNow,Product Manager,Intern,1,"New York, NY",78000,2000,0,80000,On-site,False,none,1,-0.43927,0.11,False
8e3d59ac-de7e-4d4c-98e9-4baf10fa1844,Netflix,Engineering Manager,Senior,11,Remote,236000,26000,51000,313000,Remote,False,none,1,-0.442553,0.1193,False
fdde0ae4-1c50-431b-846c-3f7c22c41c9a,Uber,ML Engineer,Principal,19,"Chicago, IL",410000,108000,4979000,5497000,Remote,True,unrealistic_stock_grant,-1,-0.689958,0.8217,True
82c56972-d66f-4001-ad20-8bf826fb0a60,Amazon,DevOps Engineer,Mid,5,"Seattle, WA",151000,15000,15000,181000,Hybrid,False,none,1,-0.451519,0.1448,False
09685a39-370c-4b95-aef0-33b0ed0829f9,Microsoft,ML Engineer,Junior,2,"San Francisco, CA",153000,14000,20000,187000,Remote,False,none,1,-0.413174,0.0359,False
3eaf74f4-8817-4c51-8d71-f20bbf2b5b3d,Uber,Product Manager,Senior,8,"San Francisco, CA",280000,36000,75000,391000,On-site,False,none,1,-0.459982,0.1688,False
10eabb64-03e9-4bd0-967a-4db0282d6b9c,ServiceNow,Data Scientist,Staff,12,"New York, NY",315000,77000,201000,593000,Hybrid,False,none,1,-0.482177,0.2318,False
26caa220-176c-45f6-8e60-7108eed5c83c,Meta,Engineering Manager,Mid,3,"Bangalore, India",71000,8000,8000,87000,Hybrid,False,none,1,-0.42709,0.0755,False
b5cfe6bc-b651-44c6-88cc-494f91a931d0,ServiceNow,DevOps Engineer,Principal,23,"Boston, MA",338000,107000,216000,661000,Remote,False,none,1,-0.506854,0.3019,False
455012a2-9351-4140-b08a-348e37441d34,Meta,ML Engineer,Principal,22,"New York, NY",433000,126000,302000,861000,On-site,False,none,1,-0.480391,0.2268,False
a731101b-c5d2-43d5-901e-f78c797670e3,Google,Data Scientist,Principal,15,"San Francisco, CA",427000,98000,358000,883000,Hybrid,False,none,1,-0.506151,0.2999,False
32c972ac-3495-4b53-88b6-1fc403f253ac,Google,ML Engineer,Staff,12,"Seattle, WA",328000,67000,205000,600000,Hybrid,False,none,1,-0.474503,0.2101,False
8669310d-5df1-403e-9908-989fe501cc18,Uber,Engineering Manager,Mid,6,"Bangalore, India",70000,10000,12000,92000,Remote,False,none,1,-0.46495,0.1829,False
40935c48-6976-4a32-85f4-89bdf07fa067,Uber,DevOps Engineer,Intern,1,"San Francisco, CA",56000,2000,2000,60000,On-site,False,none,1,-0.444627,0.1252,False
c3e5db75-8ac0-493e-8540-a7046c344b1c,Meta,Product Manager,Principal,22,"San Francisco, CA",509000,115000,427000,1051000,On-site,False,none,1,-0.510732,0.3129,False
c1d6efec-3e4e-4346-a2ef-859870431e91,Amazon,Data Scientist,Intern,1,"Austin, TX",57000,2000,2000,61000,Remote,False,none,1,-0.472245,0.2036,False
adf3110e-0cf4-4038-8593-aaf8928ea5f9,Google,ML Engineer,Principal,22,"London, UK",331000,66000,342000,739000,Hybrid,False,none,1,-0.48271,0.2334,False
7509722e-cedf-4696-9167-4c7b919563e6,Meta,Engineering Manager,Intern,0,"Toronto, Canada",330000,50000,159000,539000,Remote,True,intern_high_salary,-1,-0.534508,0.3804,True
89be5f7f-e06d-4d0c-84ea-bf17b4b4cff4,Meta,Product Manager,Staff,14,"Bangalore, India",108000,24000,46000,178000,Hybrid,False,none,1,-0.478275,0.2208,False
4abfa047-142f-4702-b104-549e01acf463,Google,Engineering Manager,Junior,3,"New York, NY",181000,14000,22000,217000,Remote,False,none,1,-0.421213,0.0588,False
78b55582-b3a8-41d5-9ec5-ede1dec4271c,Microsoft,Engineering Manager,Intern,1,"Toronto, Canada",58000,1000,2000,61000,On-site,False,none,1,-0.437916,0.1062,False
63cf41b5-95b7-4f65-ae18-010a8d1a62fb,Google,Data Scientist,Principal,21,"New York, NY",390000,120000,306000,816000,On-site,False,none,1,-0.493946,0.2653,False
ddca1953-22fb-48f5-a770-c39335784f37,Meta,Software Engineer,Staff,12,Remote,301000,74000,162000,537000,On-site,False,none,1,-0.456518,0.159,False
43df99d3-9dea-46c9-afc1-9573a07b5738,Google,Software Engineer,Senior,11,"New York, NY",239000,46000,91000,376000,Hybrid,False,none,1,-0.447399,0.1331,False
75876c81-0f7b-43eb-977e-43a3e6d7e6e8,Meta,Software Engineer,Intern,0,"Seattle, WA",66000,2000,1000,69000,Hybrid,False,none,1,-0.455824,0.157,False
f82180a0-a5c6-4982-9175-bedf68a5ef5e,Google,Data Scientist,Principal,14,"Chicago, IL",43000,0,0,43000,Hybrid,True,senior_low_salary,1,-0.504501,0.2952,False
d3c27b89-62b8-4d0a-b62a-73c10190675e,Google,ML Engineer,Staff,10,"New York, NY",345000,82000,270000,697000,Remote,False,none,1,-0.482164,0.2318,False
816ac243-3f86-47ec-97c9-200644bc58ba,Microsoft,Product Manager,Mid,6,"New York, NY",188000,23000,25000,236000,Remote,False,none,1,-0.42066,0.0572,False
ecc74925-ad11-4055-b4f7-d5937ab69ae4,Netflix,ML Engineer,Intern,1,"Toronto, Canada",49000,1000,2000,52000,Remote,False,none,1,-0.453442,0.1503,False
f7296ce5-002e-480b-8994-c5b43f37c6fd,Google,Software Engineer,Principal,24,"San Francisco, CA",441000,95000,444000,980000,Hybrid,False,none,-1,-0.52896,0.3647,True
c7b15ad8-bd04-42ab-821a-11401171cfa2,Google,Engineering Manager,Senior,10,Remote,216000,39000,50000,305000,Hybrid,False,none,1,-0.440861,0.1145,False
5bd2e6a0-32f2-41d5-bc75-462faf72c706,ServiceNow,Software Engineer,Staff,16,"Bangalore, India",113000,24000,78000,215000,Remote,False,none,1,-0.513429,0.3206,False
a1fa2969-f2b6-4a57-a0e0-d31039a275b6,Uber,DevOps Engineer,Intern,0,"London, UK",46000,2000,2000,50000,On-site,False,none,1,-0.445654,0.1282,False
ea6aab32-4bfa-4fbd-9a13-cc07d01c71aa,Netflix,Software Engineer,Principal,23,"Austin, TX",367000,80000,347000,794000,Remote,False,none,1,-0.519863,0.3388,False
5a86134f-7685-4f86-b400-b56f8dbe007f,ServiceNow,Software Engineer,Staff,10,"Austin, TX",287000,71000,208000,566000,On-site,False,none,1,-0.499649,0.2814,False
7979c282-44c1-4c5e-870b-1d23c81ebcdc,Amazon,Engineering Manager,Mid,6,"London, UK",174000,19000,22000,215000,Hybrid,False,none,1,-0.433775,0.0944,False
15d1105b-4f47-44c4-ac55-fb0e1ddbbe1d,Microsoft,DevOps Engineer,Junior,1,"San Francisco, CA",127000,10000,10000,147000,Remote,False,none,1,-0.418431,0.0509,False
ecaa7326-3fdc-43e9-bc3f-7f9b3112676d,Amazon,ML Engineer,Junior,2,"Austin, TX",131000,12000,14000,157000,Remote,False,none,1,-0.439037,0.1094,False
50623dd1-4404-4204-84fe-4c69bf7a115c,Uber,DevOps Engineer,Junior,1,"Boston, MA",101000,5000,8000,114000,On-site,False,none,1,-0.431992,0.0894,False
a9f7d684-e4c2-4352-b3bc-5111b185f050,Uber,Engineering Manager,Staff,16,"San Francisco, CA",390000,78000,210000,678000,On-site,False,none,1,-0.492947,0.2624,False
3f91f198-a656-4ced-b954-f44ee07e7c03,Google,DevOps Engineer,Intern,0,"London, UK",52000,2000,0,54000,On-site,False,none,1,-0.438129,0.1068,False
e60f51a9-3907-491b-870d-1cb1c18823e0,Amazon,Data Scientist,Senior,9,Remote,195000,39000,57000,291000,Hybrid,False,none,1,-0.461286,0.1725,False
913f4f22-9ef4-4923-9b06-fc788bf39438,Amazon,ML Engineer,Junior,2,Remote,124000,12000,13000,149000,Hybrid,False,none,1,-0.431832,0.0889,False
